"b'@MrZackMorris  got in $CEI at .66, and sold at 1.60 because I\xe2\x80\x99m a bitch and always lose money when I hold.  Finally today said screw it.  Took loses for $ANY so I could jump back into CEI and ride or die with you guys!!'",1,0,2021-09-29 14:55:04
"b""@MrZackMorris You were called a pump and dumper yesterday. I explained, you don't actually own the market or do you personally run each stock The way its currently trading. It confused them. \xf0\x9f\x98\x95 #CEI #ater #wtfeverzackmorrissays #goteam""",2,0,2021-09-29 14:53:35
"b'PED this is the first time in over 10 years that it is totally disconnected with CEI, on Sept 7th CEI reached $1 or 100% so the dislocation has been going on for 22 days , imo it will be fast when they rejoin, 1.51 is resistance'",0,0,2021-09-29 14:52:39
b'$USWS The next $CEI or what? \n\nGetting a low average here if this turns into CEI will be like sitting chillinnnnnnn on a golden ticket while the markets go up and down all month',1,0,2021-09-29 14:50:13
b'@MrZackMorris CEI about to pass WISH soon. Bittersweet or nah?',1,0,2021-09-29 14:48:04
"b'When a stock is hot, people that aren\xe2\x80\x99t even invested in said stock will do shitty TA on the stock, they don\xe2\x80\x99t know the sentiment or news, they trade off technicals, never trade solely off technicals. That\xe2\x80\x99s poor trading strategy. Anyways here an example of clout chase on $cei https://t.co/7zIkjRQF66'",0,0,2021-09-29 14:47:22
b'Any latina white ebony asian or russian women willing to sell me there worn stinky socks and content and sessions i\xe2\x80\x99m 24 years old and in oregon i have money findom cuckold loser pig paypig paypiggy sugardaddy finsub finsubs fincuck pov cei sph walletslave humanatm cuck simp joi',7,0,2021-09-29 14:46:50
b'@DayTraderWayne Just wondering why you dint include $CEI or $DATS',1,0,2021-09-29 14:45:39
b'RT @60PlusAssoc: The hypothetical change would be far too small for scientists to detect. It would make no discernible difference in weathe\xe2\x80\xa6',0,2,2021-09-29 14:41:55
b'RT @60PlusAssoc: The hypothetical change would be far too small for scientists to detect. It would make no discernible difference in weathe\xe2\x80\xa6',0,2,2021-09-29 14:41:48
"b'The hypothetical change would be far too small for scientists to detect. It would make no discernible difference in weather patterns, crop yields, polar bear populations, or any other environmental condition people care about. \n\nhttps://t.co/eFjKsrtWLv'",0,2,2021-09-29 14:41:35
"b'@Caramel_Poisonn Taking it level by level, but 1.5 or even 2 is not unlikely in the upcoming weeks. As long as CEI stays hot, this should too.'",0,0,2021-09-29 14:41:04
b'DM or like to be added.\n\nRT Subs MUST DM to be added.\n\nfindom femdom onlyfans brat ukdomme sph cei cbt paypig cashslave cashpig sellingcontent walletslave https://t.co/gCo6LevlRG',39,17,2021-09-29 14:38:06
"b""RT @Princessxxmimi: Don't approach me without the tribute ready \xf0\x9f\x92\xb5.\n\nAvailable for kik, Skype or Snapchat sessions.\n\nMy kik - princessmimi43\xe2\x80\xa6""",0,3,2021-09-29 14:32:19
b'RT @Alexs_trades: Looks like tough morning unless you own CEI or puts',0,2,2021-09-29 14:32:02
"b'BUY A FEW $LCID AND JUST HODL ONTO IT, MIGHT BE THE NEXT $TSLA OR BEAT IT. THEIR VEHICLES ARE SWEET AND ROLL OFF THE SHOW ROOM FLOOR WITH 1,111 HORSEPOWER \xe2\x80\x94-&gt; Check it out $CEI $FAMI $MKD $METX $WISH $SYTA $BBIG  @jbsteelers36 @MrZackMorris @petenajarian @AlexCutler247 @\xf0\x9f\x92\xb0\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbc'",1,0,2021-09-29 14:26:18
b'Someone just bought or covered some monster share size on $CEI',1,0,2021-09-29 14:24:56
"b""@StocksKing6 I'm sticking with $PALT for time being based in valuation in the group this could be $24/25 on take over or merger based on share count and it's growing at rapid pace. What would I replace it with is the question with more upside?! $DATS $CEI are also excellent $GOGO $UNFI $LCID""",2,0,2021-09-29 14:23:58
"b'@MrZackMorris Due to liquidity issues I was going to sell $CEI today (if it starts to consolidate as I think it may through at least Friday) and maybe scalp a penny or two.. I have my own plan, just asking ur opinion on the matter if u don\xe2\x80\x99t mind'",0,0,2021-09-29 14:21:37
b'will I let you cum? will I make you eat it? or will I just take all your money and ruin your life? \n\nthe unpredictable possibilities are endless findom \xe2\x80\xa2 finsub \xe2\x80\xa2 CEI \xe2\x80\xa2 payme',1,0,2021-09-29 14:21:03
"b""@LEADER_TRADING Yep!! Grabbed a 1.17 handful, could be dumb, but sold some CEI to grab those. $3 was my pt and I'm holding my last 10% for a free ride up or down""",0,0,2021-09-29 14:15:18
"b'@MrZackMorris Because I keep talking about CEI, my wife become jealous now, any tip what to do, should I divorce CEI and buy (marry) someone else maybe $DATS or $NAKD or divorce my wife\xf0\x9f\xa4\xab\xf0\x9f\x98\x82?I will appreciate your input.'",1,0,2021-09-29 14:15:12
b'@MrZackMorris Yes if all your calls are like CEI \n\nBut actually lot of people are stuck in Wish or Tmc',1,0,2021-09-29 14:09:46
b'JOI and humiliation sessions on Skype or FaceTime available now\n\nfindom finD findomme femdom paypig paypiggy finsub cashcow humanatm sph kiksession skypesession footbitch footfetish walletdrain cei joi cbt pindick goddess domme humiliation blackmail tribute drain simp goon.',1,0,2021-09-29 14:06:54
b'I want to bully cucks in a JOI or humiliation Skype session \n\nfindom finD findomme femdom paypig paypiggy finsub cashcow humanatm sph kiksession skypesession footbitch footfetish walletdrain cei joi cbt pindick goddess domme exposure humiliation blackmail simp goon',0,0,2021-09-29 14:05:41
b'$BBIG\n\n\xe2\x9e\xa1\xef\xb8\x8f500 million cash strong \n\n\xe2\x9e\xa1\xef\xb8\x8fFree TYDE shares if your in before cut off Date!\n\n\xe2\x9e\xa1\xef\xb8\x8f Number one NFT play said Will Meade\n\n\xe2\x9e\xa1\xef\xb8\x8f Lomotif valued at $5 billion who they just bought \n\nAll this for 600 mil Mcap \xe2\x9e\xa1\xef\xb8\x8f $4 billion Mcap it\xe2\x80\x99s going to or SP $25 \n\n$CEI $DATS $AMC take note',5,0,2021-09-29 14:03:38
"b""@MrZackMorris Didn't get in CEI or DAT, but going in hard on the next one. Balee dat.""",0,0,2021-09-29 14:02:26
b'Is this @LadeBackk or @MrZackMorris vs. the $CEI shorts? https://t.co/BCVZyVWA2u',46,2,2021-09-29 14:02:25
b'@MrZackMorris you meant ICE or CEI?',0,0,2021-09-29 14:01:30
b'$15-$20 when this squeeze triggers following $CEI action... Trades little heavy but watch when it gets volume 25-50M or more given that short interest. Direct deals with entire US Gov to create 50% Decarbonization\n\n3Billion gallons in backlog orders \xf0\x9f\xa4\xaf',1,0,2021-09-29 13:54:31
"b'$CEI So my prediction one month ago is today a real f*cking call, probably @MrZackMorris or @LadeBackk saw it and called it after that, who knows https://t.co/UnnaQDXryi'",1,0,2021-09-29 13:52:34
"b'@MrZackMorris So, what happens above pass 3.50? str8 to 10 or what $CEI https://t.co/3d1jYL3vX1'",6,0,2021-09-29 13:52:32
"b'If you have any doubts of still entering or holding $CEI, just look at the strength of it and how quickly it bounces back after dips. This thing is incredible. What a beast'",2,0,2021-09-29 13:51:06
"b'$CEI dips were money as usual. If you bought 1k shares at $2.98, it is now $3.30 and you are currently up $300+. \n\nWhether you think the company is shit or hate @MrZackMorris, there\xe2\x80\x99s a lot of opportunities to make money.'",0,0,2021-09-29 13:48:14
b'RT @eleanorott: @StephBeards @CEI_org Still time to apply to join @CEI_org as a Research Advisor or Project Officer/EA - Applications close\xe2\x80\xa6',0,4,2021-09-29 13:41:29
b'$CEI at or below $3.10 is the buy zone.',0,0,2021-09-29 13:38:07
"b""If you're in $BBIG $ANY $CEI $DATS or $ROOT this is for you\n\n@IamCPTPrice is just a noob trader who got one of Zack's calls right https://t.co/EItj0Xc32S""",2,1,2021-09-29 13:35:04
"b""If you're not buying $CEI or $DATS right now, your trippen out on life.""",2,0,2021-09-29 13:32:24
"b""@stu_combatvet @acstepp I followed Zack and my first purchase of amc was in the 2's.  Such an easy hold. I hope we dont get panic sellers in cei or create bag holders if it drops under 2.75.""",0,0,2021-09-29 13:21:17
"b""@LadeBackk Absolutely right. Yesterday's price action says it is going there by the end of this week or earlier. $cei""",1,0,2021-09-29 13:17:02
b'RT @eleanorott: @StephBeards @CEI_org Still time to apply to join @CEI_org as a Research Advisor or Project Officer/EA - Applications close\xe2\x80\xa6',0,4,2021-09-29 13:16:10
"b'@MrZackMorris Yeah dude for those of us who have been working 70 hr weeks at work because of the hurricane in Louisiana could we get a synopsis of the plan? I\xe2\x80\x99m in cei, dats, exfl, bctx. Is the plan just to follow you and kick ass or has there been like a specific plan somewhere?'",20,0,2021-09-29 13:15:53
"b'RT @Misslauracoats: Real time meets, sessions and cash meets available North East.\n\n\xf0\x9f\x8e\x8aCan accommodate.\n\n\xf0\x9f\xaa\x85Single &amp; Double available. \n\n\xf0\x9f\x8e\x89Daily\xe2\x80\xa6'",0,20,2021-09-29 13:15:51
"b'RT @beach_trades: We need a another runner aside from $CEI , and there\xe2\x80\x99s a good list of others that will emerge, two or three and more...\xe2\x80\xa6'",0,4,2021-09-29 13:15:44
b'@MrZackMorris $CEI or by following you in general \xf0\x9f\x98\x82\xf0\x9f\x98\x82??',0,0,2021-09-29 13:15:42
"b""If you need help with any other documents such as CV and a personal statement we are also able to help you with it. \n\nIf you need connect to getting your international passport or renewal, we have a sure link too.\nAdmission is currently opened for January intake, don't miss out.""",0,0,2021-09-29 13:14:31
"b'@MrZackMorris Or, is $CEI the next $LPI?!?!'",0,0,2021-09-29 13:11:04
b'RT @nilathak44: $GOVX taking some at the open up to 5.5. This is a great one\n\n$AUVI either sub 8 but mehh. Better to risk highs \n\n$FBIO 4+\xe2\x80\xa6',0,1,2021-09-29 13:08:26
b'RT @eleanorott: @StephBeards @CEI_org Still time to apply to join @CEI_org as a Research Advisor or Project Officer/EA - Applications close\xe2\x80\xa6',0,4,2021-09-29 13:02:12
b'@StephBeards @CEI_org Still time to apply to join @CEI_org as a Research Advisor or Project Officer/EA - Applications close Sunday! Please circulate it to anyone who may be interested @_LisaCherry @LisaHolmes_Rees @shirleylewis21 @andy_jolly @lucy_hunt @AresQui @JenniferAllsopp @Martin_M15 @selwyn_j',4,4,2021-09-29 13:01:53
"b'RT @beach_trades: We need a another runner aside from $CEI , and there\xe2\x80\x99s a good list of others that will emerge, two or three and more...\xe2\x80\xa6'",0,4,2021-09-29 13:00:33
"b'RT @beach_trades: We need a another runner aside from $CEI , and there\xe2\x80\x99s a good list of others that will emerge, two or three and more...\xe2\x80\xa6'",0,4,2021-09-29 12:59:10
b'RT @MrJasonAdair: $rgs 5+\n$cei 5+\n$rig 5+\n$dats 15+\n$bbig 12+ \n$fami .5+\n\nAll on or before October 15th https://t.co/6nNNjDR8Kz',0,5,2021-09-29 12:58:13
b'@MrZackMorris Do we sell or wait $CEI ??',0,0,2021-09-29 12:57:15
b'$GOVX taking some at the open up to 5.5. This is a great one\n\n$AUVI either sub 8 but mehh. Better to risk highs \n\n$FBIO 4+\n\n$CEI r/g level is a biggie. Want to wait for confirmation but usually they fall like a rock or go like a rocket',3,1,2021-09-29 12:53:50
b'Did she say CHAIN or $CEI of fools?\xf0\x9f\xa4\x94\n\nhttps://t.co/UXTgBenaww',0,0,2021-09-29 12:53:04
b'do stop losses protect again reverses or we just get fucked lol $CEI',1,0,2021-09-29 12:43:21
"b'We need a another runner aside from $CEI , and there\xe2\x80\x99s a good list of others that will emerge, two or three and more...  this is good for the sector and theme and tape  could be $optt $eng etc. or a new nail.  Then in return $cei off that gets 5+ etc'",92,4,2021-09-29 12:37:53
"b""I will consider buying $CEI again if market makers tank the stock the last 15 to 60 minutes to $2 or less. If this happens it'll probably rise some more Monday. However retail needs to learn the market maker scam. Stop creating stupid option chains. You're feeding the beast.""",1,0,2021-09-29 12:34:44
"b""ABSOLUTELY NO ONE should have anything negative to say about $CEI. If you haven't don't make money or take profits, that's on your dumb ass.  Silver Platter was served""",1,0,2021-09-29 12:27:43
"b""Gooooood morning #stocks fam. My watchlist today:\n\n$CEI - holding here - looking for run after 3.50 breakout\n$AEI - overnight hold - PT of 3 dollar or more\nVolume watch\n$AUVI &amp; $GOVX\nVolume with News $NCNA\n\nBe careful with $ITRM\n\nLet's get it!!!!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5""",3,0,2021-09-29 12:22:00
b'RT @thebradypus1: $CEI or $NAKD today ?? \xf0\x9f\xa4\x94',0,1,2021-09-29 12:20:45
b'$CEI or $NAKD today ?? \xf0\x9f\xa4\x94',0,1,2021-09-29 12:11:13
b'RT @MikeyKNOWITALL: $CEI WITH 4.22 million in volume this wonderful day\xe2\x80\xa6I am a little worried cause I deff thinks shorts are procuring what\xe2\x80\xa6',0,1,2021-09-29 12:04:49
"b'$CEI WITH 4.22 million in volume this wonderful day\xe2\x80\xa6I am a little worried cause I deff thinks shorts are procuring what they can, so I\xe2\x80\x99d expect an attack in the next day or two. Praying \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb we don\xe2\x80\x99t though @BdeGlobal @BillyBadBirrd @massumeh18 let\xe2\x80\x99s get it! https://t.co/HcnDPiTKqH'",5,1,2021-09-29 12:04:31
b'$CEI big red day? Or will it go green? \n\nI\xe2\x80\x99m in at 2.95',0,0,2021-09-29 11:56:32
"b""you can tell there's either new or inexperienced people here because $CEI always dips in premarket and people are freaking out. Do your DD and know what you own. Know that dips have always led to rips on this one.""",10,0,2021-09-29 11:51:25
b'@MrZackMorris I started with $230. CEI is giving me a leg up and I want to compound my earnings. Did you diversify or did you go \xe2\x80\x9call in\xe2\x80\x9d on 1 stock?',0,0,2021-09-29 11:46:54
"b'RT @hanson_toe: Are you going to relapse or keep denying your submission? The longer it takes, the more it hurts and the harder you will fa\xe2\x80\xa6'",0,11,2021-09-29 11:32:20
b'RT @hanson_toe: Could definitely see myself in this lingerie. Which of my good boys is going to send for it?! Send partial or full and you\xe2\x80\xa6',0,4,2021-09-29 11:32:11
"b'RT @hanson_toe: I want some new Aussie wallets to destroy\n\nLet\xe2\x80\x99s have a beemit request game, send your beemit username or send to me to get\xe2\x80\xa6'",0,11,2021-09-29 11:32:05
"b'RT @StockAuthority: \xe2\x80\x9cYes, I will take $1.4 million of $APRE please\xe2\x80\x9d @mrzackmorris \n\nOut celebrating big days in $CEI and $APRE up $151k or\xe2\x80\xa6'",0,7,2021-09-29 11:18:46
"b""@MrZackMorris was good bro Quick question should I cash out on $CEI  Or should I wait to go up to 5 I'm new on this need some help""",0,0,2021-09-29 11:15:55
"b'RT @StockAuthority: \xe2\x80\x9cYes, I will take $1.4 million of $APRE please\xe2\x80\x9d @mrzackmorris \n\nOut celebrating big days in $CEI and $APRE up $151k or\xe2\x80\xa6'",0,7,2021-09-29 11:02:47
"b'@jimcramer Hey @jimcramer, thoughts on $CEI ? #bull or #bull ?'",0,0,2021-09-29 11:01:06
"b'I can only see two roads on this trip, down to 2.75 or straight up to 4$ $cei'",2,0,2021-09-29 10:49:58
"b""Don't take stock or other investment advice from Twitter accounts that are only a few months old. $GME $AMC $BB $NAKD $DOGE $SLGG $CEI""",3,0,2021-09-29 10:36:57
"b'RT @Misslauracoats: Real time meets, sessions and cash meets available North East.\n\n\xf0\x9f\x8e\x8aCan accommodate.\n\n\xf0\x9f\xaa\x85Single &amp; Double available. \n\n\xf0\x9f\x8e\x89Daily\xe2\x80\xa6'",0,20,2021-09-29 10:33:43
"b'RT @StockAuthority: \xe2\x80\x9cYes, I will take $1.4 million of $APRE please\xe2\x80\x9d @mrzackmorris \n\nOut celebrating big days in $CEI and $APRE up $151k or\xe2\x80\xa6'",0,7,2021-09-29 10:14:55
"b'@88Investing88 @killa_pump @meihuaxu @OTCMarkets Thank you for sharing your thoughts. With that being said, I better secure some CEI profits before an offering or sell avalanche.'",2,0,2021-09-29 09:57:26
b'RT @goddesssvil: Might be going to Madrid in December. I\xe2\x80\x99m starting my search for travel-funding subs early. Partial or full. Approach.\n\nFi\xe2\x80\xa6',0,6,2021-09-29 09:21:20
"b'RT @barbieleeahh: So far I\xe2\x80\x99ve got \xc2\xa380, so \xc2\xa3420 from the \xc2\xa3500 day I desire. Send \xc2\xa320 or \xc2\xa3120.\n\nfindom femdom onlyfans brat ukdomme sph cei c\xe2\x80\xa6'",0,2,2021-09-29 09:20:37
"b'Still online and available for kik and Skype sessions now.\n\nWorship me while I humiliate and tease you losers.\n\nTributes via Amazon, cashapp or crypto.\n\nKik - princessmimi43\n\nSkype - Dm me\n\nFindom #finD Asian Worship Camsession Kik Skype Kikme Joi sph cei cbt Paypig Finsub cuck https://t.co/1NV9f8tX2z'",3,1,2021-09-29 09:05:00
b'RT @Maarten_deBruin: @Nasimul1978 What do you expect to be the winner of today? $CEI $BBIG $ANY or $NAKD? Or something else?\xf0\x9f\x98\x8f',0,1,2021-09-29 08:33:04
"b'So far I\xe2\x80\x99ve got \xc2\xa380, so \xc2\xa3420 from the \xc2\xa3500 day I desire. Send \xc2\xa320 or \xc2\xa3120.\n\nfindom femdom onlyfans brat ukdomme sph cei cbt paypig cashslave cashpig sellingcontent walletslave'",3,2,2021-09-29 08:26:40
b'@Nasimul1978 What do you expect to be the winner of today? $CEI $BBIG $ANY or $NAKD? Or something else?\xf0\x9f\x98\x8f',1,1,2021-09-29 08:22:01
b'JUST IN: Senate Republican Leaders Defend Refusal To Help Raise Debt Cei... https://t.co/4hJqC9Fz6q via @YouTube. So who\xe2\x80\x99s going to be cancel this bill \xf0\x9f\x92\xb8 \xf0\x9f\x92\xb5 now republican or American people?',0,0,2021-09-29 07:21:58
"b""RT @Princessxxmimi: Don't approach me without the tribute ready \xf0\x9f\x92\xb5.\n\nAvailable for kik, Skype or Snapchat sessions.\n\nMy kik - princessmimi43\xe2\x80\xa6""",0,3,2021-09-29 07:11:04
"b""RT @Princessxxmimi: Don't approach me without the tribute ready \xf0\x9f\x92\xb5.\n\nAvailable for kik, Skype or Snapchat sessions.\n\nMy kik - princessmimi43\xe2\x80\xa6""",0,3,2021-09-29 06:59:37
"b""Don't approach me without the tribute ready \xf0\x9f\x92\xb5.\n\nAvailable for kik, Skype or Snapchat sessions.\n\nMy kik - princessmimi43\n\nSkype -\n\n live:.cid.946bb7d205036644\n\nSnapchat - Princessmimi4u\n\nFindom #finD Asian Worship Camsession Joi sph cei cbt Kik Kikme Skype Snapchat Paypig Finsub https://t.co/xwpZVRokC2""",3,3,2021-09-29 06:53:41
"b'RT @Princessxxmimi: Kik, Skype or Snapchat sessions all night \xf0\x9f\x91\xb8\n\nWorship me while I humiliate and tease you losers.\n\nKik - princessmimi43\xe2\x80\xa6'",0,1,2021-09-29 06:22:06
b'RT @stocks2the: $NAKD $CEI \xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\n\nLike or retweet if you holding some \n\nI might take the rest of the week off',0,12,2021-09-29 06:19:43
b'Anyone want to zoom or skype session?\n\nFindom finD femdom pakistanidomme asiandomme footkink Footworship feetworship solesworship footfetish houstondomme bullying chastity cei joi cuck beta',1,0,2021-09-29 06:08:10
b'RT @goddesssvil: Might be going to Madrid in December. I\xe2\x80\x99m starting my search for travel-funding subs early. Partial or full. Approach.\n\nFi\xe2\x80\xa6',0,6,2021-09-29 05:45:00
b'@VirtualDaveyD @letsgetrichreal @MrZackMorris The thing is finding the right plays. Never said it\xe2\x80\x99s easy. I\xe2\x80\x99m amost at 30k with CEI with 10k investment. Once\xe2\x80\x99s CEI is over. Zack will find the next play and we roll it to the next play. Go big or go home.',0,0,2021-09-29 05:38:38
"b'Hey mate @MrZackMorris , just inquiring do you scan a certain favorite list or the entire market?\nI am trying to compile a list to put in TrendSpider to watch and scan daily like WISH BBIG CEI ANY etc\nIf not what are your criterias for scanning plz. Thanks legend!'",0,0,2021-09-29 05:29:08
"b'I\xe2\x80\x99m available for text sessions/services:\n\xe2\x98\x81\xef\xb8\x8f Humiliation , SPH , or JOI\n\xe2\x98\x81\xef\xb8\x8f CEI\n\xe2\x98\x81\xef\xb8\x8f Humiliation or Punishment tasks\n\xe2\x98\x81\xef\xb8\x8f Dick rates\n\xe2\x98\x81\xef\xb8\x8f findom drains / rt games\nDM or kik Me @ goddessmacii2 \xf0\x9f\x92\xb8 \n\nfindom paypig wallet drain findomasian asianfindom FinD https://t.co/N3Qe2lreFe'",1,1,2021-09-29 05:26:10
"b'I\xe2\x80\x99m available for the following text sessions/services:\n\n\xe2\x98\x81\xef\xb8\x8f Humiliation/Degradation , SPH , CBT , CEI\n\xe2\x98\x81\xef\xb8\x8f Humiliation or Punishment tasks\n\xe2\x98\x81\xef\xb8\x8f Dick rates\n\xe2\x98\x81\xef\xb8\x8f findom drains / rt games\nDM or kik Me @  Kendall2907\n\nfindom \xe2\x9d\xa4\xef\xb8\x8e femdom'",2,0,2021-09-29 05:22:23
b'Humiliation tasks and JOI sessions on Skype or FaceTime now \n\nfindom finD findomme femdom paypig paypiggy finsub cashcow humanatm sph kiksession skypesession footbitch footfetish walletdrain cei joi cbt pindick goddess domme exposure humiliation blackmail',1,0,2021-09-29 04:29:30
b'Truly think $CEI will reach $5+ tomorrow or Thursday. Some good news coming',3,0,2021-09-29 04:28:59
b'Don\xe2\x80\x99t contact us unless $CEI or $DATS is skyrocketing https://t.co/qHBoX9XBOu',2,0,2021-09-29 04:27:08
"b'$CEI looks like a nice parabolic, again  makes another even more parabolic trendline that could break for a nice short at tops on 3.44 or below the breakdown under 3.2 https://t.co/yaJLrNE0ij'",0,0,2021-09-29 04:18:41
b'@WW_Trades @myugleestockxx Or are they meme stocks BECAUSE they\xe2\x80\x99re highly shorted? $BBIG $CEI https://t.co/jc8dQT98wj',2,0,2021-09-29 04:18:05
b'Who wants to skype or zoom with Goddess? My dms are open\n\nFindom finD femdom zoom skype session footworship feetworship solesworship footfetish houstondomme pakistanidomme asiandomme bodyworship soles feet socks kink footkink chastity joi cei',2,1,2021-09-29 03:57:37
b'RT @stocks2the: $NAKD $CEI \xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\n\nLike or retweet if you holding some \n\nI might take the rest of the week off',0,12,2021-09-29 03:56:10
"b'@masavenya @MrZackMorris After $wish I didn\xe2\x80\x99t trust myself to get into $cei, $BBIG or $dats. Ha!'",3,0,2021-09-29 03:41:27
b'RT @Donisxb: 188m volume in less than an hour $CEI even $AMC or $GME hasn\xe2\x80\x99t seen this volume  at it\xe2\x80\x99s peak and now it has no ceiling either\xe2\x80\xa6',0,64,2021-09-29 03:41:20
b'I want to bully cucks in a humiliation session on Skype or kik DM me now.\n\nfindom finD findomme femdom paypig paypiggy finsub cashcow humanatm sph kiksession skypesession footfetish walletdrain cei joi cbt pindick goddess domme exposure humiliation  simp goon\n#Kik Malcia0717\xe2\xad\x90\xf0\x9f\x8c\xbb',0,0,2021-09-29 03:38:12
b'At @MrZackMorris how often you release stocks like DATS or CEI? Both calls have been fire \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 keep up the good work',0,0,2021-09-29 03:34:43
"b'@MrZackMorris Whic one is going down the river about to fall over the cliff in a barrel, $CEI or $DATS?  Or one of the ones that already fell to a low point, you enigmatic mystery, you? \xf0\x9f\xa4\xa3'",1,0,2021-09-29 03:33:33
b'RT @PrincessRowen: Approach and spin my Ultimate Wheel\xe2\x9c\xa8\n \nHot pink - Sends\nLite pink - CBT\nYellow - Orgasm Control\nPurple - Humiliation tas\xe2\x80\xa6',0,10,2021-09-29 03:31:13
b'JOI and humiliation sessions on Skype or FaceTime available now\n\nfindom finD findomme femdom paypig paypiggy finsub cashcow humanatm sph kiksession skypesession footbitch footfetish walletdrain cei joi cbt pindick goddess domme humiliation blackmail tribute drain simp goon.',1,0,2021-09-29 03:13:39
"b'RT @StockAuthority: \xe2\x80\x9cYes, I will take $1.4 million of $APRE please\xe2\x80\x9d @mrzackmorris \n\nOut celebrating big days in $CEI and $APRE up $151k or\xe2\x80\xa6'",0,7,2021-09-29 03:09:10
"b'RT @StockAuthority: \xe2\x80\x9cYes, I will take $1.4 million of $APRE please\xe2\x80\x9d @mrzackmorris \n\nOut celebrating big days in $CEI and $APRE up $151k or\xe2\x80\xa6'",0,7,2021-09-29 03:07:47
"b'\xe2\x80\x9cYes, I will take $1.4 million of $APRE please\xe2\x80\x9d @mrzackmorris \n\nOut celebrating big days in $CEI and $APRE up $151k or so today. LFG!! https://t.co/qcRk2Kd1fH'",210,7,2021-09-29 03:07:19
"b""@PapaKUV @BradThomas61 @MrZackMorris can't buy an island in Turks and caicos for 10 bucks. what's your point? The point is how much per share does CEI need to be in order for one to purchase this or that or whatever. Keep up Steve lol.""",1,0,2021-09-29 03:06:51
"b""My Top 5: $FDBL ... \xf0\x9f\x8e\xa4 \xf0\x9f\x8e\x99\xef\xb8\x8f Drop. No words needed. 10x or bust\n$ET $CEI $VKIN All Oil/Nat. Gas plays...Camber owns Viking, Viking owns rights to carbon capture for all of Canada '22 n on. ET has all the pipelines, sells to Sunoco n is a cool alien. $DATS don't fight the trend.\xe2\x9c\x8c\xef\xb8\x8f""",1,0,2021-09-29 02:38:19
"b""RT @StocksToTrade: $CEI WOW! What a crazy run this stock has had so far. From $0.30's to now $3.44 in only a matter of a few weeks, this ha\xe2\x80\xa6""",0,5,2021-09-29 02:36:37
"b'@avivhadar @unusual_whales Or $cei. Of course, I have neither.'",0,0,2021-09-29 02:31:40
"b""$CEI has gained 25%+ since we've sent the alert \xf0\x9f\xa5\xb3\xf0\x9f\x94\xa5\xf0\x9f\xa4\x9ethat was a good call \n\n\xf0\x9f\x8e\x89Alert &amp; Technical Analysis goes through \xe2\x80\x9cTelegram Messenger\xe2\x80\x9d\n\nGet your day trader\xe2\x80\x99s membership or choose the best package your need\xf0\x9f\xa5\xb3\n\nhttps://t.co/9fY4ROfFLa https://t.co/UC5C1oFz0K""",0,0,2021-09-29 02:26:32
"b""$CEI has gained 25%+ since we've sent the alert \xf0\x9f\xa5\xb3\xf0\x9f\x94\xa5\xf0\x9f\xa4\x9ethat was a good call \n\n\xf0\x9f\x8e\x89Alert &amp; Technical Analysis goes through \xe2\x80\x9cTelegram Messenger\xe2\x80\x9d\n\nGet your day trader\xe2\x80\x99s membership or choose the best package your need\xf0\x9f\xa5\xb3\n\nhttps://t.co/YTjfZR2Ypn https://t.co/T2fFlazfWS""",0,0,2021-09-29 02:26:30
b'RT @MikeJTrades: $CEI Beast mode called this to 3.00 or 4.00 incredible \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf',0,1,2021-09-29 02:25:28
b'RT @MrJasonAdair: $rgs 5+\n$cei 5+\n$rig 5+\n$dats 15+\n$bbig 12+ \n$fami .5+\n\nAll on or before October 15th https://t.co/6nNNjDR8Kz',0,5,2021-09-29 02:23:13
"b'$CEI shows no signs of cooling down the Due Diligence and news just keep erupting at every corner. We are taking off the brakes, not making any pit stops or pee breaks. Pack a lunch. Get in loser we\xe2\x80\x99re goin to the moon https://t.co/IeDQaKDAPm'",0,0,2021-09-29 02:22:28
"b'@The_R3b3llion @MrZackMorris @Shell @Camber_Energy @VikingEnergy @LadeBackk Geez, so I just keep buying CEI or buy DATS. Crazy'",4,0,2021-09-29 02:20:06
b'RT @SmallGains1111: @singlesdoubles @LadeBackk I wouldn\xe2\x80\x99t even know how trade @LadeBackk calls if it wasn\xe2\x80\x99t for your edu. Honestly most cal\xe2\x80\xa6',0,1,2021-09-29 02:07:46
b'@stocks2the You taking profits from CEI this week or holding?',0,0,2021-09-29 01:52:22
